Package Name,sunday,monday,tuesday,wednesday,thursday,friday,saturday,normalized_sunday,normalized_monday,normalized_tuesday,normalized_wednesday,normalized_thursday,normalized_friday,normalized_saturday,
@types/fs-extra,2,10,14,15,7,12,7,0.0299,0.1493,0.2090,0.2239,0.1045,0.1791,0.1045
app-builder-bin,12,27,30,29,21,20,13,0.0789,0.1776,0.1974,0.1908,0.1382,0.1316,0.0855
stat-mode,3,0,2,0,1,1,0,0.4286,0.0000,0.2857,0.0000,0.1429,0.1429,0.0000
sax,0,5,6,8,13,8,5,0.0000,0.1111,0.1333,0.1778,0.2889,0.1778,0.1111
jake,26,28,23,22,20,20,24,0.1595,0.1718,0.1411,0.1350,0.1227,0.1227,0.1472
async,20,27,8,11,12,9,5,0.2174,0.2935,0.0870,0.1196,0.1304,0.0978,0.0543
filelist,2,0,2,1,2,1,2,0.2000,0.0000,0.2000,0.1000,0.2000,0.1000,0.2000
mime,2,3,5,9,11,9,8,0.0426,0.0638,0.1064,0.1915,0.2340,0.1915,0.1702
binaryextensions,18,11,16,14,14,10,9,0.1957,0.1196,0.1739,0.1522,0.1522,0.1087,0.0978
editions,20,5,14,23,18,15,5,0.2000,0.0500,0.1400,0.2300,0.1800,0.1500,0.0500
textextensions,21,11,12,12,17,3,11,0.2414,0.1264,0.1379,0.1379,0.1954,0.0345,0.1264
errlop,21,10,13,14,12,11,2,0.2530,0.1205,0.1566,0.1687,0.1446,0.1325,0.0241
version-range,1,2,2,1,2,0,2,0.1000,0.2000,0.2000,0.1000,0.2000,0.0000,0.2000
version-compare,0,2,6,1,2,0,2,0.0000,0.1538,0.4615,0.0769,0.1538,0.0000,0.1538
dotenv,6,11,11,17,6,8,10,0.0870,0.1594,0.1594,0.2464,0.0870,0.1159,0.1449
dotenv-expand,0,4,0,2,4,6,0,0.0000,0.2500,0.0000,0.1250,0.2500,0.3750,0.0000
boxen,2,3,15,7,2,6,2,0.0541,0.0811,0.4054,0.1892,0.0541,0.1622,0.0541
configstore,0,7,10,5,4,4,4,0.0000,0.2059,0.2941,0.1471,0.1176,0.1176,0.1176
has-yarn,0,2,1,0,0,1,0,0.0000,0.5000,0.2500,0.0000,0.0000,0.2500,0.0000
import-lazy,1,0,0,0,1,1,1,0.2500,0.0000,0.0000,0.0000,0.2500,0.2500,0.2500
is-installed-globally,2,2,0,0,1,1,0,0.3333,0.3333,0.0000,0.0000,0.1667,0.1667,0.0000
is-npm,2,2,0,0,1,1,0,0.3333,0.3333,0.0000,0.0000,0.1667,0.1667,0.0000
is-yarn-global,1,1,1,0,1,1,0,0.2000,0.2000,0.2000,0.0000,0.2000,0.2000,0.0000
latest-version,3,3,1,0,5,0,2,0.2143,0.2143,0.0714,0.0000,0.3571,0.0000,0.1429
pupa,0,2,3,1,0,0,1,0.0000,0.2857,0.4286,0.1429,0.0000,0.0000,0.1429
semver-diff,1,3,0,0,1,1,2,0.1250,0.3750,0.0000,0.0000,0.1250,0.1250,0.2500
xdg-basedir,0,4,2,0,1,0,1,0.0000,0.5000,0.2500,0.0000,0.1250,0.0000,0.1250
ansi-align,0,2,2,0,0,0,1,0.0000,0.4000,0.4000,0.0000,0.0000,0.0000,0.2000
cli-boxes,2,1,2,0,0,0,1,0.3333,0.1667,0.3333,0.0000,0.0000,0.0000,0.1667
widest-line,1,1,2,2,0,1,0,0.1429,0.1429,0.2857,0.2857,0.0000,0.1429,0.0000
unique-string,0,3,0,0,0,0,0,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000
crypto-random-string,1,3,1,2,1,1,1,0.1000,0.3000,0.1000,0.2000,0.1000,0.1000,0.1000
global-dirs,1,2,2,1,1,1,0,0.1250,0.2500,0.2500,0.1250,0.1250,0.1250,0.0000
is-path-inside,0,4,0,0,3,2,1,0.0000,0.4000,0.0000,0.0000,0.3000,0.2000,0.1000
package-json,4,9,4,1,6,2,5,0.1290,0.2903,0.1290,0.0323,0.1935,0.0645,0.1613
registry-auth-token,3,5,3,3,6,3,2,0.1200,0.2000,0.1200,0.1200,0.2400,0.1200,0.0800
registry-url,2,5,2,4,1,1,1,0.1250,0.3125,0.1250,0.2500,0.0625,0.0625,0.0625
acorn-jsx,4,6,6,6,8,5,4,0.1026,0.1538,0.1538,0.1538,0.2051,0.1282,0.1026
escape-goat,1,2,0,3,1,1,2,0.1000,0.2000,0.0000,0.3000,0.1000,0.1000,0.2000
cliui,2,6,5,2,4,3,3,0.0800,0.2400,0.2000,0.0800,0.1600,0.1200,0.1200
get-caller-file,1,0,1,3,2,0,3,0.1000,0.0000,0.1000,0.3000,0.2000,0.0000,0.3000
require-directory,2,2,2,1,5,0,0,0.1667,0.1667,0.1667,0.0833,0.4167,0.0000,0.0000
require-main-filename,0,1,1,1,0,0,0,0.0000,0.3333,0.3333,0.3333,0.0000,0.0000,0.0000
which-module,0,1,1,0,0,0,0,0.0000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000
y18n,2,2,5,6,3,2,2,0.0909,0.0909,0.2273,0.2727,0.1364,0.0909,0.0909
decamelize,1,2,1,3,2,2,3,0.0714,0.1429,0.0714,0.2143,0.1429,0.1429,0.2143
os-locale,1,2,2,3,6,1,3,0.0556,0.1111,0.1111,0.1667,0.3333,0.0556,0.1667
@eslint/eslintrc,4,1,4,3,1,1,19,0.1212,0.0303,0.1212,0.0909,0.0303,0.0303,0.5758
doctrine,3,4,8,2,6,6,5,0.0882,0.1176,0.2353,0.0588,0.1765,0.1765,0.1471
enquirer,3,6,12,2,3,9,1,0.0833,0.1667,0.3333,0.0556,0.0833,0.2500,0.0278
eslint-utils,3,1,3,0,4,2,0,0.2308,0.0769,0.2308,0.0000,0.3077,0.1538,0.0000
esquery,1,2,3,4,4,0,2,0.0625,0.1250,0.1875,0.2500,0.2500,0.0000,0.1250
file-entry-cache,2,5,1,2,1,0,3,0.1429,0.3571,0.0714,0.1429,0.0714,0.0000,0.2143
functional-red-black-tree,2,1,0,0,0,0,0,0.6667,0.3333,0.0000,0.0000,0.0000,0.0000,0.0000
json-stable-stringify-without-jsonify,0,0,0,0,0,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000
regexpp,0,2,1,1,1,3,2,0.0000,0.2000,0.1000,0.1000,0.1000,0.3000,0.2000
table,10,17,18,11,11,13,6,0.1163,0.1977,0.2093,0.1279,0.1279,0.1512,0.0698
text-table,1,0,0,0,0,1,3,0.2000,0.0000,0.0000,0.0000,0.0000,0.2000,0.6000
v8-compile-cache,1,2,3,3,1,0,2,0.0833,0.1667,0.2500,0.2500,0.0833,0.0000,0.1667
@humanwhocodes/config-array,0,3,6,2,10,6,7,0.0000,0.0882,0.1765,0.0588,0.2941,0.1765,0.2059
@humanwhocodes/module-importer,0,0,0,0,2,0,0,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
grapheme-splitter,0,0,0,1,1,2,0,0.0000,0.0000,0.0000,0.2500,0.2500,0.5000,0.0000
js-sdsl,12,2,4,10,2,6,10,0.2609,0.0435,0.0870,0.2174,0.0435,0.1304,0.2174
lodash.merge,3,9,5,10,4,4,2,0.0811,0.2432,0.1351,0.2703,0.1081,0.1081,0.0541
ansi-colors,4,6,3,3,5,4,4,0.1379,0.2069,0.1034,0.1034,0.1724,0.1379,0.1379
flat-cache,5,5,1,4,4,0,4,0.2174,0.2174,0.0435,0.1739,0.1739,0.0000,0.1739
flatted,3,2,10,3,6,4,0,0.1071,0.0714,0.3571,0.1071,0.2143,0.1429,0.0000
eslint-rule-composer,0,0,1,2,0,0,1,0.0000,0.0000,0.2500,0.5000,0.0000,0.0000,0.2500
array-includes,7,1,4,4,2,1,2,0.3333,0.0476,0.1905,0.1905,0.0952,0.0476,0.0952
array.prototype.flat,0,0,1,2,2,2,0,0.0000,0.0000,0.1429,0.2857,0.2857,0.2857,0.0000
contains-path,0,1,1,0,0,0,0,0.0000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000
eslint-import-resolver-node,2,2,2,0,3,3,2,0.1429,0.1429,0.1429,0.0000,0.2143,0.2143,0.1429
eslint-module-utils,3,3,8,0,3,5,3,0.1200,0.1200,0.3200,0.0000,0.1200,0.2000,0.1200
object.values,0,3,3,2,1,3,0,0.0000,0.2500,0.2500,0.1667,0.0833,0.2500,0.0000
tsconfig-paths,5,4,11,6,4,5,14,0.1020,0.0816,0.2245,0.1224,0.0816,0.1020,0.2857
es-abstract,10,12,10,9,15,10,7,0.1370,0.1644,0.1370,0.1233,0.2055,0.1370,0.0959
is-string,0,0,0,0,4,2,1,0.0000,0.0000,0.0000,0.0000,0.5714,0.2857,0.1429
call-bind,0,0,1,0,0,0,2,0.0000,0.0000,0.3333,0.0000,0.0000,0.0000,0.6667
get-intrinsic,0,0,2,2,0,3,1,0.0000,0.0000,0.2500,0.2500,0.0000,0.3750,0.1250
es-to-primitive,1,2,0,0,2,0,1,0.1667,0.3333,0.0000,0.0000,0.3333,0.0000,0.1667
function-bind,2,2,0,0,0,1,1,0.3333,0.3333,0.0000,0.0000,0.0000,0.1667,0.1667
has-symbols,1,0,1,1,0,0,1,0.2500,0.0000,0.2500,0.2500,0.0000,0.0000,0.2500
is-callable,1,2,4,0,6,4,2,0.0526,0.1053,0.2105,0.0000,0.3158,0.2105,0.1053
is-negative-zero,0,1,0,2,0,0,4,0.0000,0.1429,0.0000,0.2857,0.0000,0.0000,0.5714
is-regex,0,2,2,1,2,3,2,0.0000,0.1667,0.1667,0.0833,0.1667,0.2500,0.1667
object-inspect,5,2,6,5,1,9,6,0.1471,0.0588,0.1765,0.1471,0.0294,0.2647,0.1765
string.prototype.trimend,1,1,4,2,0,1,0,0.1111,0.1111,0.4444,0.2222,0.0000,0.1111,0.0000
string.prototype.trimstart,1,1,4,2,0,1,0,0.1111,0.1111,0.4444,0.2222,0.0000,0.1111,0.0000
unbox-primitive,1,1,0,0,0,1,0,0.3333,0.3333,0.0000,0.0000,0.0000,0.3333,0.0000
function.prototype.name,2,1,1,1,1,1,3,0.2000,0.1000,0.1000,0.1000,0.1000,0.1000,0.3000
get-symbol-description,0,0,0,1,0,0,0,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
internal-slot,0,2,0,2,0,1,1,0.0000,0.3333,0.0000,0.3333,0.0000,0.1667,0.1667
is-shared-array-buffer,0,0,0,0,0,2,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.6667,0.3333
is-weakref,1,0,0,0,0,1,1,0.3333,0.0000,0.0000,0.0000,0.0000,0.3333,0.3333
regexp.prototype.flags,2,1,0,3,0,5,1,0.1667,0.0833,0.0000,0.2500,0.0000,0.4167,0.0833
safe-regex-test,0,0,0,0,0,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000
is-date-object,1,0,0,0,3,1,1,0.1667,0.0000,0.0000,0.0000,0.5000,0.1667,0.1667
is-symbol,2,1,0,0,1,1,0,0.4000,0.2000,0.0000,0.0000,0.2000,0.2000,0.0000
has-tostringtag,0,0,0,0,1,0,0,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
has-bigints,1,1,0,1,0,0,0,0.3333,0.3333,0.0000,0.3333,0.0000,0.0000,0.0000
which-boxed-primitive,2,0,1,0,0,0,0,0.6667,0.0000,0.3333,0.0000,0.0000,0.0000,0.0000
is-bigint,0,0,1,1,1,2,0,0.0000,0.0000,0.2000,0.2000,0.2000,0.4000,0.0000
is-boolean-object,1,0,1,0,0,2,1,0.2000,0.0000,0.2000,0.0000,0.0000,0.4000,0.2000
is-number-object,0,0,0,0,3,3,2,0.0000,0.0000,0.0000,0.0000,0.3750,0.3750,0.2500
@types/json5,0,2,3,1,1,1,5,0.0000,0.1538,0.2308,0.0769,0.0769,0.0769,0.3846
eslint-plugin-es,1,2,4,0,3,3,1,0.0714,0.1429,0.2857,0.0000,0.2143,0.2143,0.0714
prettier-linter-helpers,0,2,0,0,0,0,0,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000
fast-diff,0,2,1,0,2,1,0,0.0000,0.3333,0.1667,0.0000,0.3333,0.1667,0.0000
dateformat,3,3,10,5,7,9,6,0.0698,0.0698,0.2326,0.1163,0.1628,0.2093,0.1395
eventemitter2,3,8,14,12,7,10,8,0.0484,0.1290,0.2258,0.1935,0.1129,0.1613,0.1290
exit,0,0,0,1,1,0,1,0.0000,0.0000,0.0000,0.3333,0.3333,0.0000,0.3333
grunt-cli,4,5,5,1,7,1,3,0.1538,0.1923,0.1923,0.0385,0.2692,0.0385,0.1154
grunt-known-options,1,1,1,0,1,0,0,0.2500,0.2500,0.2500,0.0000,0.2500,0.0000,0.0000
grunt-legacy-log,1,2,1,2,3,1,0,0.1000,0.2000,0.1000,0.2000,0.3000,0.1000,0.0000
grunt-legacy-util,1,1,1,1,2,4,0,0.1000,0.1000,0.1000,0.1000,0.2000,0.4000,0.0000
date-time,0,0,2,2,3,0,2,0.0000,0.0000,0.2222,0.2222,0.3333,0.0000,0.2222
hooker,0,0,1,0,0,0,0,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000
pretty-ms,0,7,4,2,5,5,1,0.0000,0.2917,0.1667,0.0833,0.2083,0.2083,0.0417
interpret,2,7,5,12,8,6,2,0.0476,0.1667,0.1190,0.2857,0.1905,0.1429,0.0476
liftup,0,0,0,0,0,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000
fined,2,2,1,0,2,0,0,0.2857,0.2857,0.1429,0.0000,0.2857,0.0000,0.0000
flagged-respawn,1,1,1,1,5,1,0,0.1000,0.1000,0.1000,0.1000,0.5000,0.1000,0.0000
object.map,0,1,0,1,0,1,1,0.0000,0.2500,0.0000,0.2500,0.0000,0.2500,0.2500
rechoir,1,0,1,3,2,3,3,0.0769,0.0000,0.0769,0.2308,0.1538,0.2308,0.2308
object.defaults,2,0,0,2,0,1,0,0.4000,0.0000,0.0000,0.4000,0.0000,0.2000,0.0000
parse-filepath,2,0,3,3,2,5,1,0.1250,0.0000,0.1875,0.1875,0.1250,0.3125,0.0625
array-each,2,1,0,1,0,0,0,0.5000,0.2500,0.0000,0.2500,0.0000,0.0000,0.0000
array-slice,0,2,1,1,1,3,0,0.0000,0.2500,0.1250,0.1250,0.1250,0.3750,0.0000
for-own,3,3,1,0,0,0,0,0.4286,0.4286,0.1429,0.0000,0.0000,0.0000,0.0000
is-absolute,7,1,2,1,3,0,1,0.4667,0.0667,0.1333,0.0667,0.2000,0.0000,0.0667
path-root,0,0,2,0,0,0,0,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000
path-root-regex,0,0,3,0,0,0,0,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000
make-iterator,2,4,0,1,0,1,1,0.2222,0.4444,0.0000,0.1111,0.0000,0.1111,0.1111
grunt-legacy-log-utils,1,1,0,2,2,0,0,0.1667,0.1667,0.0000,0.3333,0.3333,0.0000,0.0000
getobject,1,0,0,1,1,3,0,0.1667,0.0000,0.0000,0.1667,0.1667,0.5000,0.0000
underscore.string,5,1,1,9,9,5,5,0.1429,0.0286,0.0286,0.2571,0.2571,0.1429,0.1429
time-zone,0,0,1,1,0,1,0,0.0000,0.0000,0.3333,0.3333,0.0000,0.3333,0.0000
parse-ms,0,0,2,2,2,2,0,0.0000,0.0000,0.2500,0.2500,0.2500,0.2500,0.0000
plur,4,2,0,3,1,1,1,0.3333,0.1667,0.0000,0.2500,0.0833,0.0833,0.0833
shelljs,3,12,6,7,10,10,5,0.0566,0.2264,0.1132,0.1321,0.1887,0.1887,0.0943
archiver,13,8,8,12,12,9,16,0.1667,0.1026,0.1026,0.1538,0.1538,0.1154,0.2051
pretty-bytes,6,3,0,4,4,2,6,0.2400,0.1200,0.0000,0.1600,0.1600,0.0800,0.2400
stream-buffers,0,4,2,4,2,2,3,0.0000,0.2353,0.1176,0.2353,0.1176,0.1176,0.1765
archiver-utils,1,3,1,2,2,0,1,0.1000,0.3000,0.1000,0.2000,0.2000,0.0000,0.1000
zip-stream,10,5,4,9,5,5,6,0.2273,0.1136,0.0909,0.2045,0.1136,0.1136,0.1364
lazystream,0,0,2,0,1,1,1,0.0000,0.0000,0.4000,0.0000,0.2000,0.2000,0.2000
lodash.defaults,0,6,2,3,2,1,1,0.0000,0.4000,0.1333,0.2000,0.1333,0.0667,0.0667
lodash.difference,0,6,3,6,3,4,1,0.0000,0.2609,0.1304,0.2609,0.1304,0.1739,0.0435
lodash.flatten,0,6,2,3,1,3,1,0.0000,0.3750,0.1250,0.1875,0.0625,0.1875,0.0625
lodash.isplainobject,1,6,3,5,2,1,1,0.0526,0.3158,0.1579,0.2632,0.1053,0.0526,0.0526
lodash.union,0,7,2,4,3,3,1,0.0000,0.3500,0.1000,0.2000,0.1500,0.1500,0.0500
compress-commons,7,1,6,8,2,5,7,0.1944,0.0278,0.1667,0.2222,0.0556,0.1389,0.1944
crc32-stream,7,0,4,4,2,2,1,0.3500,0.0000,0.2000,0.2000,0.1000,0.1000,0.0500
crc,4,2,7,1,8,2,6,0.1333,0.0667,0.2333,0.0333,0.2667,0.0667,0.2000
file-sync-cmp,2,0,0,0,0,0,0,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
ar-async,0,0,0,0,1,0,4,0.0000,0.0000,0.0000,0.0000,0.2000,0.0000,0.8000
camel-case,4,4,5,5,1,1,0,0.2000,0.2000,0.2500,0.2500,0.0500,0.0500,0.0000
clean-css,24,29,29,35,34,30,29,0.1143,0.1381,0.1381,0.1667,0.1619,0.1429,0.1381
he,4,3,4,5,6,2,3,0.1481,0.1111,0.1481,0.1852,0.2222,0.0741,0.1111
param-case,3,2,4,3,1,1,2,0.1875,0.1250,0.2500,0.1875,0.0625,0.0625,0.1250
relateurl,0,0,2,2,2,1,2,0.0000,0.0000,0.2222,0.2222,0.2222,0.1111,0.2222
uglify-js,55,42,43,49,28,30,36,0.1943,0.1484,0.1519,0.1731,0.0989,0.1060,0.1272
no-case,4,1,1,1,2,2,0,0.3636,0.0909,0.0909,0.0909,0.1818,0.1818,0.0000
upper-case,2,6,0,3,0,1,0,0.1667,0.5000,0.0000,0.2500,0.0000,0.0833,0.0000
lower-case,2,5,0,4,0,1,1,0.1538,0.3846,0.0000,0.3077,0.0000,0.0769,0.0769
gaze,2,2,14,3,4,2,5,0.0625,0.0625,0.4375,0.0938,0.1250,0.0625,0.1563
tiny-lr,8,5,5,0,1,3,4,0.3077,0.1923,0.1923,0.0000,0.0385,0.1154,0.1538
globule,0,1,2,3,1,2,2,0.0000,0.0909,0.1818,0.2727,0.0909,0.1818,0.1818
body,0,6,1,6,3,3,2,0.0000,0.2857,0.0476,0.2857,0.1429,0.1429,0.0952
faye-websocket,5,8,4,3,5,3,3,0.1613,0.2581,0.1290,0.0968,0.1613,0.0968,0.0968
livereload-js,1,1,7,0,5,7,6,0.0370,0.0370,0.2593,0.0000,0.1852,0.2593,0.2222
continuable-cache,0,0,0,1,0,2,0,0.0000,0.0000,0.0000,0.3333,0.0000,0.6667,0.0000
error,5,3,5,11,9,11,4,0.1042,0.0625,0.1042,0.2292,0.1875,0.2292,0.0833
raw-body,4,12,9,6,4,8,6,0.0816,0.2449,0.1837,0.1224,0.0816,0.1633,0.1224
safe-json-parse,0,1,1,1,1,0,0,0.0000,0.2500,0.2500,0.2500,0.2500,0.0000,0.0000
bytes,1,2,4,1,3,4,3,0.0556,0.1111,0.2222,0.0556,0.1667,0.2222,0.1667
http-errors,2,9,8,3,2,3,2,0.0690,0.3103,0.2759,0.1034,0.0690,0.1034,0.0690
unpipe,0,1,0,0,0,0,0,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000
setprototypeof,2,1,0,1,2,1,0,0.2857,0.1429,0.0000,0.1429,0.2857,0.1429,0.0000
statuses,1,5,0,2,3,0,3,0.0714,0.3571,0.0000,0.1429,0.2143,0.0000,0.2143
toidentifier,0,2,1,0,0,0,0,0.0000,0.6667,0.3333,0.0000,0.0000,0.0000,0.0000
websocket-driver,5,3,4,0,7,5,4,0.1786,0.1071,0.1429,0.0000,0.2500,0.1786,0.1429
http-parser-js,2,3,5,4,7,5,4,0.0667,0.1000,0.1667,0.1333,0.2333,0.1667,0.1333
websocket-extensions,1,0,1,0,1,0,2,0.2000,0.0000,0.2000,0.0000,0.2000,0.0000,0.4000
datauri,4,3,2,11,3,4,10,0.1081,0.0811,0.0541,0.2973,0.0811,0.1081,0.2703
image-size,1,13,15,7,12,10,1,0.0169,0.2203,0.2542,0.1186,0.2034,0.1695,0.0169
mimer,7,2,1,3,0,1,1,0.4667,0.1333,0.0667,0.2000,0.0000,0.0667,0.0667
queue,7,10,3,12,3,1,1,0.1892,0.2703,0.0811,0.3243,0.0811,0.0270,0.0270
deep-for-each,0,0,2,6,1,1,2,0.0000,0.0000,0.1667,0.5000,0.0833,0.0833,0.1667
neo-async,11,16,9,13,20,2,6,0.1429,0.2078,0.1169,0.1688,0.2597,0.0260,0.0779
wordwrap,0,1,0,0,2,1,0,0.0000,0.2500,0.0000,0.0000,0.5000,0.2500,0.0000
fastparse,0,2,1,0,0,1,0,0.0000,0.5000,0.2500,0.0000,0.0000,0.2500,0.0000
pako,1,5,4,5,7,6,3,0.0323,0.1613,0.1290,0.1613,0.2258,0.1935,0.0968
arrify,0,1,1,2,0,1,0,0.0000,0.2000,0.2000,0.4000,0.0000,0.2000,0.0000
multimatch,1,6,0,2,0,0,2,0.0909,0.5455,0.0000,0.1818,0.0000,0.0000,0.1818
pkg-up,0,2,0,0,3,0,1,0.0000,0.3333,0.0000,0.0000,0.5000,0.0000,0.1667
resolve-pkg,0,0,1,0,0,1,2,0.0000,0.0000,0.2500,0.0000,0.0000,0.2500,0.5000
array-differ,1,1,0,6,0,0,1,0.1111,0.1111,0.0000,0.6667,0.0000,0.0000,0.1111
array-union,0,2,2,2,2,0,0,0.0000,0.2500,0.2500,0.2500,0.2500,0.0000,0.0000
webpack-sources,3,10,5,10,8,4,10,0.0600,0.2000,0.1000,0.2000,0.1600,0.0800,0.2000
source-list-map,0,0,4,6,1,2,3,0.0000,0.0000,0.2500,0.3750,0.0625,0.1250,0.1875
browser-stdout,5,0,2,0,0,0,0,0.7143,0.0000,0.2857,0.0000,0.0000,0.0000,0.0000
chokidar,10,11,15,21,19,14,15,0.0952,0.1048,0.1429,0.2000,0.1810,0.1333,0.1429
diff,8,9,7,4,5,3,5,0.1951,0.2195,0.1707,0.0976,0.1220,0.0732,0.1220
serialize-javascript,2,4,4,7,5,2,1,0.0800,0.1600,0.1600,0.2800,0.2000,0.0800,0.0400
workerpool,8,5,8,7,5,4,10,0.1702,0.1064,0.1702,0.1489,0.1064,0.0851,0.2128
yargs-unparser,1,3,5,2,1,2,1,0.0667,0.2000,0.3333,0.1333,0.0667,0.1333,0.0667
@ungap/promise-all-settled,0,1,2,1,0,0,1,0.0000,0.2000,0.4000,0.2000,0.0000,0.0000,0.2000
growl,7,2,1,3,1,3,7,0.2917,0.0833,0.0417,0.1250,0.0417,0.1250,0.2917
async-each,2,0,0,2,6,2,2,0.1429,0.0000,0.0000,0.1429,0.4286,0.1429,0.1429
fsevents,5,8,16,9,14,10,7,0.0725,0.1159,0.2319,0.1304,0.2029,0.1449,0.1014
is-binary-path,0,1,0,2,0,1,1,0.0000,0.2000,0.0000,0.4000,0.0000,0.2000,0.2000
readdirp,7,5,7,9,6,1,5,0.1750,0.1250,0.1750,0.2250,0.1500,0.0250,0.1250
upath,2,4,5,3,3,2,1,0.1000,0.2000,0.2500,0.1500,0.1500,0.1000,0.0500
glob-base,1,0,1,0,1,0,1,0.2500,0.0000,0.2500,0.0000,0.2500,0.0000,0.2500
is-dotfile,0,1,3,0,2,0,1,0.0000,0.1429,0.4286,0.0000,0.2857,0.0000,0.1429
is-equal-shallow,0,0,2,1,1,0,0,0.0000,0.0000,0.5000,0.2500,0.2500,0.0000,0.0000
is-primitive,0,1,1,0,1,2,0,0.0000,0.2000,0.2000,0.0000,0.2000,0.4000,0.0000
node-pre-gyp,6,9,18,19,23,20,15,0.0545,0.0818,0.1636,0.1727,0.2091,0.1818,0.1364
needle,5,8,24,24,20,14,15,0.0455,0.0727,0.2182,0.2182,0.1818,0.1273,0.1364
npm-packlist,1,8,8,14,15,5,8,0.0169,0.1356,0.1356,0.2373,0.2542,0.0847,0.1356
ignore-walk,0,5,2,3,0,9,3,0.0000,0.2273,0.0909,0.1364,0.0000,0.4091,0.1364
npm-bundled,1,3,4,0,1,4,0,0.0769,0.2308,0.3077,0.0000,0.0769,0.3077,0.0000
npm-normalize-package-bin,0,0,3,0,0,1,0,0.0000,0.0000,0.7500,0.0000,0.0000,0.2500,0.0000
binary-extensions,4,5,2,4,0,3,5,0.1739,0.2174,0.0870,0.1739,0.0000,0.1304,0.2174
math-random,1,0,2,0,2,2,0,0.1429,0.0000,0.2857,0.0000,0.2857,0.2857,0.0000
snapdragon-util,4,2,0,1,6,0,4,0.2353,0.1176,0.0000,0.0588,0.3529,0.0000,0.2353
randombytes,1,0,1,2,4,1,0,0.1111,0.0000,0.1111,0.2222,0.4444,0.1111,0.0000
flat,4,3,3,7,7,1,1,0.1538,0.1154,0.1154,0.2692,0.2692,0.0385,0.0385
is-plain-obj,0,0,2,1,1,0,3,0.0000,0.0000,0.2857,0.1429,0.1429,0.0000,0.4286
data-uri-to-buffer,0,1,2,2,2,4,3,0.0000,0.0714,0.1429,0.1429,0.1429,0.2857,0.2143
fetch-blob,0,1,3,3,6,4,4,0.0000,0.0476,0.1429,0.1429,0.2857,0.1905,0.1905
formdata-polyfill,9,4,8,7,5,3,9,0.2000,0.0889,0.1778,0.1556,0.1111,0.0667,0.2000
cssnano,11,24,24,22,16,18,17,0.0833,0.1818,0.1818,0.1667,0.1212,0.1364,0.1288
last-call-webpack-plugin,4,0,0,0,1,2,0,0.5714,0.0000,0.0000,0.0000,0.1429,0.2857,0.0000
cssnano-preset-default,4,10,12,7,8,10,12,0.0635,0.1587,0.1905,0.1111,0.1270,0.1587,0.1905
is-resolvable,0,2,0,3,0,0,0,0.0000,0.4000,0.0000,0.6000,0.0000,0.0000,0.0000
css-declaration-sorter,1,9,7,3,6,7,6,0.0256,0.2308,0.1795,0.0769,0.1538,0.1795,0.1538
cssnano-util-raw-cache,0,1,1,1,1,0,0,0.0000,0.2500,0.2500,0.2500,0.2500,0.0000,0.0000
postcss-calc,2,7,8,5,3,4,1,0.0667,0.2333,0.2667,0.1667,0.1000,0.1333,0.0333
postcss-colormin,2,14,10,6,11,9,10,0.0323,0.2258,0.1613,0.0968,0.1774,0.1452,0.1613
postcss-convert-values,4,16,16,6,5,10,9,0.0606,0.2424,0.2424,0.0909,0.0758,0.1515,0.1364
postcss-discard-comments,3,8,9,8,6,5,9,0.0625,0.1667,0.1875,0.1667,0.1250,0.1042,0.1875
postcss-discard-duplicates,3,9,9,4,8,4,8,0.0667,0.2000,0.2000,0.0889,0.1778,0.0889,0.1778
postcss-discard-empty,2,9,6,3,7,4,7,0.0526,0.2368,0.1579,0.0789,0.1842,0.1053,0.1842
postcss-discard-overridden,1,8,5,5,3,5,6,0.0303,0.2424,0.1515,0.1515,0.0909,0.1515,0.1818
postcss-merge-longhand,3,12,9,6,5,10,12,0.0526,0.2105,0.1579,0.1053,0.0877,0.1754,0.2105
postcss-merge-rules,4,13,12,8,9,10,11,0.0597,0.1940,0.1791,0.1194,0.1343,0.1493,0.1642
postcss-minify-font-values,2,9,6,4,4,6,7,0.0526,0.2368,0.1579,0.1053,0.1053,0.1579,0.1842
postcss-minify-gradients,2,9,10,6,3,5,6,0.0488,0.2195,0.2439,0.1463,0.0732,0.1220,0.1463
